CODICE_VIA;STATO;TIPO;DENOMINAZIONE;DATA_INTITOLAZIONE;ANNO_SOPPRESSIONE;DESCRITTIVO;ANNCSU;OPENSTREETMAP;PROGANNCSU;TOPONIMO_OSM;RATIO
6478;2;1;PASSO DI FARGORIDA;0;0;PASSO DI FARGORIDA;PASSO DI FARGORIDA;PASSO DI FARGORIDA;;Via passo di Fargorida;100
6479;2;1;AROSIO;0;0;AROSIO;AROSIO;AROSIO;;Via privata Arosio;85
6480;2;1;CAIO MARIO;0;0;CAIO MARIO;CAIO MARIO;CAIO MARIO;;Via Caio Mario;100
6481;2;1;ROMANELLO (SAN);0;0;SAN ROMANELLO;SAN ROMANELLO;SAN ROMANELLO;;Via privata San Romanello;95
6482;2;1;CORNO DI CAVENTO;0;0;CORNO DI CAVENTO;CORNO DI CAVENTO;CORNO DI CAVENTO;;Via Corno di Cavento;100
6483;2;1;GNOCCHI DON CARLO;0;0;DON CARLO GNOCCHI;DON CARLO GNOCCHI;DON CARLO GNOCCHI;;Via Don Carlo Gnocchi;100
6484;2;1;PESSANO;0;0;PESSANO;PESSANO;PESSANO;;Via Pessano;100
6485;2;4;ZANDONAI RICCARDO;0;0;RICCARDO ZANDONAI;RICCARDO ZANDONAI;RICCARDO ZANDONAI;;Largo Riccardo Zandonai;100
6486;2;1;PANIZZI ANTONIO;0;0;ANTONIO PANIZZI;ANTONIO PANIZZI;ANTONIO PANIZZI;;Via Antonio Panizzi;100
6487;2;1;BARZILAI SALVATORE;0;0;SALVATORE BARZILAI;SALVATORE BARZILAI;SALVATORE BARZILAI;;Via Salvatore Barzilai;100
6488;2;1;SCROSATI LUIGI;0;0;LUIGI SCROSATI;LUIGI SCROSATI;LUIGI SCROSATI;;Via Luigi Scrosati;100
6489;2;4;CAVALIERI DI MALTA;0;0;CAVALIERI DI MALTA;CAVALIERI DI MALTA;CAVALIERI DI MALTA;;Largo Cavalieri di Malta;100
6490;2;1;OSMA CARLO;0;0;CARLO OSMA;CARLO OSMA;CARLO OSMA;;Via Carlo Osma;100
6491;2;1;TRENNO;0;0;TRENNO;TRENNO;TRENNO;;Via Trenno;100
6492;2;1;IPPODROMO;0;0;IPPODROMO;IPPODROMO;IPPODROMO;;Via Ippodromo;100
6493;2;1;BISANZIO;0;0;BISANZIO;BISANZIO;BISANZIO;;Via Bisanzio;100
6494;2;1;CENTAURO (DEL);0;0;DEL CENTAURO;DEL CENTAURO;DEL CENTAURO;;Via Privata del Centauro;85
6495;2;1;FETONTE;0;0;FETONTE;FETONTE;FETONTE;;Via Fetonte;100
6496;2;1;PEGASO;0;0;PEGASO;PEGASO;PEGASO;;Via Pegaso;100
6497;2;1;VAL MARTELLO;0;0;VAL MARTELLO;VAL MARTELLO;VAL MARTELLO;;Via Val Martello;100
6498;2;1;DADDI BERNARDO;0;0;BERNARDO DADDI;BERNARDO DADDI;BERNARDO DADDI;;Via Bernardo Daddi;100
6499;2;1;FLEMING ALESSANDRO;0;0;ALESSANDRO FLEMING;ALESSANDRO FLEMING;ALESSANDRO FLEMING;;Via Alessandro Fleming;100
6500;2;1;MICENE;0;0;MICENE;MICENE;MICENE;;Via privata Micene;85
6501;2;1;BISLERI FELICE;0;0;FELICE BISLERI;FELICE BISLERI;FELICE BISLERI;;Via Felice Bisleri;100
6502;2;3;MADONNA DEI POVERI;0;0;MADONNA DEI POVERI;MADONNA DEI POVERI;MADONNA DEI POVERI;;Piazza Madonna dei Poveri;100
6503;2;1;VARAZZE;0;0;VARAZZE;VARAZZE;VARAZZE;;Via Varazze;100
6504;2;1;LAVENO;0;0;LAVENO;LAVENO;LAVENO;;Via Laveno;100
6505;2;1;GAVIRATE;0;0;GAVIRATE;GAVIRATE;GAVIRATE;;Via Gavirate;100
6506;2;1;GOZZADINI;0;0;GOZZADINI;GOZZADINI;GOZZADINI;;Via Gozzadini;100
6507;2;1;VAL LEVENTINA;0;0;VAL LEVENTINA;VAL LEVENTINA;VAL LEVENTINA;;Via privata Val Leventina;95
6508;2;1;PIANELLA ANTONIO;0;0;ANTONIO PIANELLA;ANTONIO PIANELLA;ANTONIO PIANELLA;;Via Antonio Pianella;100
6509;2;1;MARTIRI TRIESTINI;0;0;MARTIRI TRIESTINI;MARTIRI TRIESTINI;MARTIRI TRIESTINI;;Via Martiri Triestini;100
6510;2;1;MARSICA;0;0;MARSICA;MARSICA;MARSICA;;Via Marsica;100
6512;2;1;PATROCLO;0;0;PATROCLO;PATROCLO;PATROCLO;;Via Patroclo;100
6513;2;1;PICCOLOMINI (DEI);0;0;DEI PICCOLOMINI;DEI PICCOLOMINI;DEI PICCOLOMINI;;Via dei Piccolomini;100
6514;2;1;DESSIE';0;0;DESSIE';DESSIE';DESSIE';;Via Dessiè;95
6515;2;3;AXUM;0;0;AXUM;AXUM;AXUM;;Piazza Axum;100
6516;2;1;ROSPIGLIOSI (DEI);0;0;DEI ROSPIGLIOSI;DEI ROSPIGLIOSI;DEI ROSPIGLIOSI;;Via dei Rospigliosi;100
6517;2;1;DE SICA VITTORIO;19940121;;VITTORIO DE SICA;VITTORIO DE SICA;VITTORIO DE SICA;;Via Vittorio De Sica;100
6518;2;7;SPORT (DELLO);0;0;DELLO SPORT;DELLO SPORT;DELLO SPORT;;Piazzale dello Sport;100
6519;2;1;ALDOBRANDINI (DEGLI);0;0;DEGLI ALDOBRANDINI;DEGLI ALDOBRANDINI;DEGLI ALDOBRANDINI;;Via degli Aldobrandini;100
6520;2;1;FOSCARI (DEI);0;0;DEI FOSCARI;DEI FOSCARI;DEI FOSCARI;;Via dei Foscari;100
6521;2;1;LOREDAN (DEI);0;0;DEI LOREDAN;DEI LOREDAN;DEI LOREDAN;;Via dei Loredan;100
6522;2;1;SAGREDO (DEI);0;0;DEI SAGREDO;DEI SAGREDO;DEI SAGREDO;;Via dei Sagredo;100
6523;2;1;PALATINO;0;0;PALATINO;PALATINO;PALATINO;;Via Palatino;100
6524;2;1;FRANGIPANI (DEI);0;0;DEI FRANGIPANI;DEI FRANGIPANI;DEI FRANGIPANI;;Via dei Frangipani;100
6525;2;1;SORANZO (DEI);0;0;DEI SORANZO;DEI SORANZO;DEI SORANZO;;Via dei Soranzo;100
6526;2;1;GRADENIGO (DEI);0;0;DEI GRADENIGO;DEI GRADENIGO;DEI GRADENIGO;;Via dei Gradenigo;100
6527;2;1;ALERAMI (DEGLI);0;0;DEGLI ALERAMI;DEGLI ALERAMI;DEGLI ALERAMI;;Via degli Alerami;100
6528;2;1;OTTOBONI (DEGLI);0;0;DEGLI OTTOBONI;DEGLI OTTOBONI;DEGLI OTTOBONI;;Via degli Ottoboni;100
6529;2;1;CHIARAMONTI (DEI);0;0;DEI CHIARAMONTI;DEI CHIARAMONTI;DEI CHIARAMONTI;;Via dei Chiaramonti;100
6530;2;1;ERIZZO (DEGLI);0;0;DEGLI ERIZZO;DEGLI ERIZZO;DEGLI ERIZZO;;Via degli Erizzo;100
6531;2;1;ODESCALCHI (DEGLI);0;0;DEGLI ODESCALCHI;DEGLI ODESCALCHI;DEGLI ODESCALCHI;;Via degli Odescalchi;100
6532;2;2;CAPRILLI FEDERICO;0;0;FEDERICO CAPRILLI;FEDERICO CAPRILLI;FEDERICO CAPRILLI;;Viale Federico Caprilli;100
6533;2;3;ESQUILINO;0;0;ESQUILINO;ESQUILINO;ESQUILINO;;Piazza Esquilino;100
6534;2;1;STRATICO SIMONE;0;0;SIMONE STRATICO;SIMONE STRATICO;SIMONE STRATICO;;Via Simone Stratico;100
6535;2;7;SEGESTA;0;0;SEGESTA;SEGESTA;SEGESTA;;Piazzale Segesta;100
6536;2;1;MONREALE;0;0;MONREALE;MONREALE;MONREALE;;Via Monreale;100
6537;2;7;ZAVATTARI (F.LLI);0;0;FRATELLI ZAVATTARI;FRATELLI ZAVATTARI;FRATELLI ZAVATTARI;;Piazzale Fratelli Zavattari;100
6538;2;2;MIGLIARA GIOVANNI;0;0;GIOVANNI MIGLIARA;GIOVANNI MIGLIARA;GIOVANNI MIGLIARA;;Viale Giovanni Migliara;100
6539;2;7;LOTTO LORENZO;0;0;LORENZO LOTTO;LORENZO LOTTO;LORENZO LOTTO;;Piazzale Lorenzo Lotto;100
6540;2;1;TEMPESTA PIETRO;0;0;PIETRO TEMPESTA;PIETRO TEMPESTA;PIETRO TEMPESTA;;Via Pietro Tempesta;100
6541;2;1;JACOPO DELLA QUERCIA;0;0;JACOPO DELLA QUERCIA;JACOPO DELLA QUERCIA;JACOPO DELLA QUERCIA;;Via Jacopo della Quercia;100
6542;2;1;GHIBERTI LORENZO;0;0;LORENZO GHIBERTI;LORENZO GHIBERTI;LORENZO GHIBERTI;;Via Lorenzo Ghiberti;100
6543;2;1;BORDONE PARIS;0;0;PARIS BORDONE;PARIS BORDONE;PARIS BORDONE;;Via Paris Bordone;100
6544;2;1;SPAGNOLETTO;0;0;SPAGNOLETTO;SPAGNOLETTO;SPAGNOLETTO;;Via Spagnoletto;100
6545;2;7;CRIVELLONE;0;0;CRIVELLONE;CRIVELLONE;CRIVELLONE;;Piazzale Crivellone;100
6546;2;1;MAGNASCO ALESSANDRO;0;0;ALESSANDRO MAGNASCO;ALESSANDRO MAGNASCO;ALESSANDRO MAGNASCO;;Via Alessandro Magnasco;100
6547;2;1;LORENZO DI CREDI;0;0;LORENZO DI CREDI;LORENZO DI CREDI;LORENZO DI CREDI;;Via Lorenzo di Credi;100
6548;2;1;CAVENAGHI LUIGI;0;0;LUIGI CAVENAGHI;LUIGI CAVENAGHI;LUIGI CAVENAGHI;;Via Privata Luigi Cavenaghi;95
6549;2;1;MONTORFANO DONATO;0;0;DONATO MONTORFANO;DONATO MONTORFANO;DONATO MONTORFANO;;Via Donato Montorfano;100
6550;2;1;GIGNOUS EUGENIO;0;0;EUGENIO GIGNOUS;EUGENIO GIGNOUS;EUGENIO GIGNOUS;;Via Eugenio Gignous;100
6551;2;2;MURILLO SEBASTIANO BARTOLOMEO;0;0;MURILLO;MURILLO;MURILLO;;Viale Murillo;100
6552;2;1;VODICE;0;0;VODICE;VODICE;VODICE;;Via Vodice;100
6553;2;1;RICCIARELLI DANIELE;0;0;DANIELE RICCIARELLI;DANIELE RICCIARELLI;DANIELE RICCIARELLI;;Via Daniele Ricciarelli;100
6554;2;7;BRESCIA;0;0;BRESCIA;BRESCIA;BRESCIA;;Piazzale Brescia;100
6555;2;1;DOLCI CARLO;0;0;CARLO DOLCI;CARLO DOLCI;CARLO DOLCI;;Via Carlo Dolci;100
6556;2;1;ABBIATI FILIPPO;20000101;0;FILIPPO ABBIATI;FILIPPO ABBIATI;FILIPPO ABBIATI;;Via Filippo Abbiati;100
6557;2;1;CACCIALEPORI;0;0;CACCIALEPORI;CACCIALEPORI;CACCIALEPORI;;Via Caccialepori;100
6558;2;3;MONTE FALTERONA;0;0;MONTE FALTERONA;MONTE FALTERONA;MONTE FALTERONA;;Piazza Monte Falterona;100
6559;2;1;MARATTA CARLO;0;0;CARLO MARATTA;CARLO MARATTA;CARLO MARATTA;;Via Carlo Maratta;100
6560;2;1;ALLORI CRISTOFORO;0;0;CRISTOFORO ALLORI;CRISTOFORO ALLORI;CRISTOFORO ALLORI;;Via privata Cristoforo Allori;95
6561;2;1;ALBERTINELLI MARIOTTO;0;0;MARIOTTO ALBERTINELLI;MARIOTTO ALBERTINELLI;MARIOTTO ALBERTINELLI;;Via Mariotto Albertinelli;100
6562;2;1;GIGANTE GIACINTO;0;0;GIACINTO GIGANTE;GIACINTO GIGANTE;GIACINTO GIGANTE;;Via Giacinto Gigante;100
6563;2;1;FRASSINETTI ROMEO;0;0;ROMEO FRASSINETTI;ROMEO FRASSINETTI;ROMEO FRASSINETTI;;Via Romeo Frassinetti;100
6564;2;1;MASSARENTI GIUSEPPE;0;0;GIUSEPPE MASSARENTI;GIUSEPPE MASSARENTI;GIUSEPPE MASSARENTI;;Via Giuseppe Massarenti;100
6565;2;2;ARETUSA;0;0;ARETUSA;ARETUSA;ARETUSA;;Viale Aretusa;100
6566;2;7;SELINUNTE;0;0;SELINUNTE;SELINUNTE;SELINUNTE;;Piazzale Selinunte;100
6567;2;2;MAR JONIO;0;0;MAR JONIO;MAR JONIO;MAR JONIO;;Viale Mar Jonio;100
6568;2;1;MORGANTINI MARIO;0;0;MARIO MORGANTINI;MARIO MORGANTINI;MARIO MORGANTINI;;Via Mario Morgantini;100
6569;2;1;CIVITALI MATTEO;0;0;MATTEO CIVITALI;MATTEO CIVITALI;MATTEO CIVITALI;;Via Matteo Civitali;100
6570;2;1;ZAMAGNA BERNARDO;0;0;BERNARDO ZAMAGNA;BERNARDO ZAMAGNA;BERNARDO ZAMAGNA;;Via Bernardo Zamagna;100
6571;2;1;PARAVIA PIER ALESSANDRO;0;0;PIER ALESSANDRO PARAVIA;PIER ALESSANDRO PARAVIA;PIER ALESSANDRO PARAVIA;;Via Pier Alessandro Paravia;100
6572;2;1;PRENESTE;0;0;PRENESTE;PRENESTE;PRENESTE;;Via privata Preneste;85
6573;2;1;TRACIA;0;0;TRACIA;TRACIA;TRACIA;;Via privata Tracia;85
6574;2;1;CIARDI GUGLIELMO;0;0;GUGLIELMO CIARDI;GUGLIELMO CIARDI;GUGLIELMO CIARDI;;Via Guglielmo Ciardi;100
6575;2;1;CAPECELATRO ALFONSO;0;0;ALFONSO CAPECELATRO;ALFONSO CAPECELATRO;ALFONSO CAPECELATRO;;Via Alfonso Capecelatro;100
6576;2;1;ALTAMURA SAVERIO;0;0;SAVERIO ALTAMURA;SAVERIO ALTAMURA;SAVERIO ALTAMURA;;Via Saverio Altamura;100
6577;2;1;AMUNDSEN ROALD;0;0;ROALD AMUNDSEN;ROALD AMUNDSEN;ROALD AMUNDSEN;;Via Roald Amundsen;100
6578;2;1;FANTONI GIOVANNI;0;0;GIOVANNI FANTONI;GIOVANNI FANTONI;GIOVANNI FANTONI;;Via Giovanni Fantoni;100
6579;2;3;SCOLARI ROSA;0;0;ROSA SCOLARI;ROSA SCOLARI;ROSA SCOLARI;;Piazza Rosa Scolari;100
6580;2;1;NEWTON ISAAC;0;0;ISAAC NEWTON;ISAAC NEWTON;ISAAC NEWTON;;Via Isaac Newton;100
6581;2;1;VALDAGNO;0;0;VALDAGNO;VALDAGNO;VALDAGNO;;Via Valdagno;100
6582;2;1;GHIRINGHELLI BERNARDINO;0;0;BERNARDINO GHIRINGHELLI;BERNARDINO GHIRINGHELLI;BERNARDINO GHIRINGHELLI;;Via Bernardino Ghiringhelli;100
6583;2;1;VAL BREGAGLIA;0;0;VAL BREGAGLIA;VAL BREGAGLIA;VAL BREGAGLIA;;Via Val Bregaglia;100
6584;2;1;CASSOLNOVO;0;0;CASSOLNOVO;CASSOLNOVO;CASSOLNOVO;;Via Cassolnovo;100
6585;2;1;BAGAROTTI MAFFEO;0;0;MAFFEO BAGAROTTI;MAFFEO BAGAROTTI;MAFFEO BAGAROTTI;;Via Maffeo Bagarotti;100
6586;2;1;ALBONA;0;0;ALBONA;ALBONA;ALBONA;;Via Privata Albona;85
6587;2;1;ANATALONE (SANT');0;0;SANT'ANATALONE;SANT'ANATALONE;SANT'ANATALONE;;Via Sant'Anatalone;100
6588;2;1;ALBERTO DA GANDINO;0;0;ALBERTO DA GANDINO;ALBERTO DA GANDINO;ALBERTO DA GANDINO;;Via Alberto da Gandino;100
6589;2;1;ALBERICO DA ROSCIATE;0;0;ALBERICO DA ROSCIATE;ALBERICO DA ROSCIATE;ALBERICO DA ROSCIATE;;Via Alberico da Rosciate;100
6590;2;1;FRASCATI;0;0;FRASCATI;FRASCATI;FRASCATI;;Via Frascati;100
6591;2;1;MAROSTICA;0;0;MAROSTICA;MAROSTICA;MAROSTICA;;Via Marostica;100
6592;2;1;FORNARI PASQUALE;0;0;PASQUALE FORNARI;PASQUALE FORNARI;PASQUALE FORNARI;;Via Pasquale Fornari;100
6593;2;7;GAMBARA VERONICA;0;0;VERONICA GAMBARA;VERONICA GAMBARA;VERONICA GAMBARA;;Piazzale Veronica Gambara;100
6594;2;1;ANTONELLO DA MESSINA;0;0;ANTONELLO DA MESSINA;ANTONELLO DA MESSINA;ANTONELLO DA MESSINA;;Via Antonello da Messina;100
6595;2;7;VELASQUEZ DIEGO;0;0;DIEGO VELASQUEZ;DIEGO VELASQUEZ;DIEGO VELASQUEZ;;Piazzale Diego Velasquez;100
6596;2;1;OSOPPO;0;0;OSOPPO;OSOPPO;OSOPPO;;Via Osoppo;100
6597;2;1;RUBENS PIETRO;0;0;PIETRO RUBENS;PIETRO RUBENS;PIETRO RUBENS;;Via Pietro Rubens;100
6598;2;3;GHIRLANDAIO DOMENICO;0;0;DOMENICO GHIRLANDAIO;DOMENICO GHIRLANDAIO;DOMENICO GHIRLANDAIO;;Piazza Domenico Ghirlandaio;100
6599;2;1;PARMIGIANINO;0;0;PARMIGIANINO;PARMIGIANINO;PARMIGIANINO;;Via Parmigianino;100
6600;2;1;PISANELLO;0;0;PISANELLO;PISANELLO;PISANELLO;;Via Pisanello;100
6601;2;1;POGGIBONSI;0;0;POGGIBONSI;POGGIBONSI;POGGIBONSI;;Via privata Poggibonsi;85
6602;2;1;DURER ALBERTO;0;0;ALBERTO DURER;ALBERTO DURER;ALBERTO DURER;;Via Alberto Durer;100
6603;2;1;MORONI GIOVANNI BATTISTA;0;0;GIOVANNI BATTISTA MORONI;GIOVANNI BATTISTA MORONI;GIOVANNI BATTISTA MORONI;;Via Giovanni Battista Moroni;100
6604;2;1;LORENZETTI (F.LLI);0;0;FRATELLI LORENZETTI;FRATELLI LORENZETTI;FRATELLI LORENZETTI;;Via privata Fratelli Lorenzetti;95
6605;2;1;PALMA JACOPO;0;0;JACOPO PALMA;JACOPO PALMA;JACOPO PALMA;;Via Jacopo Palma;100
6606;2;1;CAGNONI AMERO;0;0;AMERO CAGNONI;AMERO CAGNONI;AMERO CAGNONI;;Via Amero Cagnoni;100
6607;2;1;GALGARIO FRA';19000101;;FRA GALGARIO;FRA GALGARIO;FRA GALGARIO;;Via Fra Galgario;100
6608;2;1;BESENZANICA ERNESTO;0;0;ERNESTO BESENZANICA;ERNESTO BESENZANICA;ERNESTO BESENZANICA;;Via Ernesto Besenzanica;100
6609;2;1;ANGUISSOLA SOFONISBA;0;0;SOFONISBA ANGUISSOLA;SOFONISBA ANGUISSOLA;SOFONISBA ANGUISSOLA;;Via Sofonisba Anguissola;100
6610;2;1;DESENZANO;0;0;DESENZANO;DESENZANO;DESENZANO;;Via Desenzano;100
6611;2;2;CATERINA DA FORLI';0;0;CATERINA DA FORLI';CATERINA DA FORLI';CATERINA DA FORLI';;Viale Caterina da Forlì;98
6612;2;1;BARTOLOMEO D'ALVIANO;0;0;BARTOLOMEO D'ALVIANO;BARTOLOMEO D'ALVIANO;BARTOLOMEO D'ALVIANO;;Via Bartolomeo d'Alviano;100
6613;2;2;GIMIGNANO (SAN);0;0;SAN GIMIGNANO;SAN GIMIGNANO;SAN GIMIGNANO;;Viale San Gimignano;100
6614;2;7;GIOVANNI DALLE BANDE NERE;0;0;GIOVANNI DALLE BANDE NERE;GIOVANNI DALLE BANDE NERE;GIOVANNI DELLE BANDE NERE;;Piazzale Giovanni delle Bande Nere;97
6615;2;2;PISA;0;0;PISA;PISA;PISA;;Viale Pisa;100
6616;2;7;SIENA;0;0;SIENA;SIENA;SIENA;;Piazzale Siena;100
6617;2;1;STROZZI PIERO;0;0;PIERO STROZZI;PIERO STROZZI;PIERO STROZZI;;Via Piero Strozzi;100
6618;2;1;REMBRANDT;0;0;REMBRANDT;REMBRANDT;REMBRANDT;;Via Rembrandt;100
6619;2;3;MELOZZO DA FORLI';0;0;MELOZZO DA FORLI';MELOZZO DA FORLI';MELOZZO DA FORLI';;Piazza Melozzo da Forlì;98
6620;2;1;MILLELIRE DOMENICO;0;0;DOMENICO MILLELIRE;DOMENICO MILLELIRE;DOMENICO MILLELIRE;;Via Domenico Millelire;100
6621;2;1;NABORE E FELICE (SANTISSIMI);0;0;SANTI NABORE E FELICE;SANTI NABORE E FELICE;SANTI NABORE E FELICE;;Via privata Santi Nabore e Felice;95
6622;2;1;GIANICOLO;0;0;GIANICOLO;GIANICOLO;GIANICOLO;;Via privata Gianicolo;85
6623;2;1;CELIO;0;0;CELIO;CELIO;CELIO;;Via privata Celio;85
6624;2;1;NOVARA;0;0;NOVARA;NOVARA;NOVARA;;Via Novara;100
6625;2;1;GABETTI GIUSEPPE;0;0;GIUSEPPE GABETTI;GIUSEPPE GABETTI;GIUSEPPE GABETTI;;Via Giuseppe Gabetti;100
6626;2;1;SANQUIRICO ALESSANDRO;0;0;ALESSANDRO SANQUIRICO;ALESSANDRO SANQUIRICO;ALESSANDRO SANQUIRICO;;Via Alessandro Sanquirico;100
6627;2;1;CENNI QUINTO;0;0;QUINTO CENNI;QUINTO CENNI;QUINTO CENNI;;Via Quinto Cenni;100
6628;2;1;PRESANELLA;0;0;PRESANELLA;PRESANELLA;PRESANELLA;;Via Presanella;100
6629;2;3;AMATI CARLO;0;0;CARLO AMATI;CARLO AMATI;CARLO AMATI;;Piazza Carlo Amati;100
6630;2;1;DOMOKOS;0;0;DOMOKOS;DOMOKOS;DOMOKOS;;Via Domokos;100
6631;2;1;CHINOTTO EDOARDO;0;0;EDOARDO CHINOTTO;EDOARDO CHINOTTO;EDOARDO CHINOTTO;;Via Edoardo Chinotto;100
6632;2;7;PERRUCCHETTI GIUSEPPE;0;0;GIUSEPPE PERRUCCHETTI;GIUSEPPE PERRUCCHETTI;GIUSEPPE PERRUCCHETTI;;Piazzale Giuseppe Perrucchetti;100
6633;2;1;MAZZARINO GIULIO;0;0;GIULIO MAZZARINO;GIULIO MAZZARINO;GIULIO MAZZARINO;;Via Giulio Mazzarino;100
6634;2;1;GULLI TOMMASO;0;0;TOMMASO GULLI;TOMMASO GULLI;TOMMASO GULLI;;Via Tommaso Gulli;100
6635;2;1;ANNONI LUIGI;0;0;LUIGI ANNONI;LUIGI ANNONI;LUIGI ANNONI;;Via Luigi Annoni;100
6636;2;1;PURICELLI GIAN PIETRO;0;0;GIAN PIETRO PURICELLI;GIAN PIETRO PURICELLI;GIAN PIETRO PURICELLI;;Via Gian Pietro Puricelli;100
6637;2;1;MENZINI BENEDETTO;0;0;BENEDETTO MENZINI;BENEDETTO MENZINI;BENEDETTO MENZINI;;Via Benedetto Menzini;100
6638;2;1;CLASIO;0;0;CLASIO;CLASIO; ;;;100
6639;2;1;PIGNOTTI LORENZO;0;0;LORENZO PIGNOTTI;LORENZO PIGNOTTI;LORENZO PIGNOTTI;;Via Lorenzo Pignotti;100
6640;2;1;ALUNNO NICOLO';0;0;NICOLO' ALUNNO;NICOLO' ALUNNO;NICOLO' ALUNNO;;Via privata Nicolò Alunno;76
6641;2;1;PADULLI GIUSEPPE;0;0;GIUSEPPE PADULLI;GIUSEPPE PADULLI;GIUSEPPE PADULLI;;Via privata Giuseppe Padulli;95
6642;2;1;MALATESTA (DEI);0;0;DEI MALATESTA;DEI MALATESTA;DEI MALATESTA;;Via dei Malatesta;100
6643;2;1;FORZE ARMATE (DELLE);0;0;DELLE FORZE ARMATE;DELLE FORZE ARMATE;DELLE FORZE ARMATE;;Via delle Forze Armate;100
6644;2;1;LABUS GIOVANNI;0;0;GIOVANNI LABUS;GIOVANNI LABUS;GIOVANNI LABUS;;Via Giovanni Labus;100
6645;2;1;ZENDRINI BERNARDINO;0;0;BERNARDINO ZENDRINI;BERNARDINO ZENDRINI;BERNARDINO ZENDRINI;;Via Privata Bernardino Zendrini;95
6646;2;1;PRIMATICCIO FRANCESCO;0;0;FRANCESCO PRIMATICCIO;FRANCESCO PRIMATICCIO;FRANCESCO PRIMATICCIO;;Via Francesco Primaticcio;100
6647;2;1;TONEZZA;0;0;TONEZZA;TONEZZA;TONEZZA;;Via Tonezza;100
6648;2;1;ORSINI VINCENZO GIORDANO;0;0;VINCENZO GIORDANO ORSINI;VINCENZO GIORDANO ORSINI;VINCENZO GIORDANO ORSINI;;Via Vincenzo Giordano Orsini;100
6649;2;2;LEGIONI ROMANE;0;0;LEGIONI ROMANE;LEGIONI ROMANE;LEGIONI ROMANE;;Viale Legioni Romane;100
6650;2;1;MONTECUCCOLI RAIMONDO;0;0;RAIMONDO MONTECUCCOLI;RAIMONDO MONTECUCCOLI;RAIMONDO MONTECUCCOLI;;Via Raimondo Montecuccoli;100
6651;2;1;PANTIGLIATE;0;0;PANTIGLIATE;PANTIGLIATE;PANTIGLIATE;;Via Pantigliate;100
6652;2;1;BOLDINI GIOVANNI;0;0;GIOVANNI BOLDINI;GIOVANNI BOLDINI;GIOVANNI BOLDINI;;Via Giovanni Boldini;100
6653;2;3;BETTINI LIONELLO;0;0;LIONELLO BETTINI;LIONELLO BETTINI;LIONELLO BETTINI;;Piazza Lionello Bettini;100
6654;2;1;FONTANESI ANTONIO;0;0;ANTONIO FONTANESI;ANTONIO FONTANESI;ANTONIO FONTANESI;;Via privata Antonio Fontanesi;95
6655;2;1;MONCALVO;0;0;MONCALVO;MONCALVO;MONCALVO;;Via privata Moncalvo;85
6656;2;1;VAL BLENIO;0;0;VAL BLENIO;VAL BLENIO;VAL BLENIO;;Via Val Blenio;100
6657;2;1;VAL LAVIZZANA;0;0;VAL LAVIZZANA;VAL LAVIZZANA;VAL LAVIZZANA;;Via Val Lavizzana;100
6658;2;1;PETTIROSSO (DEL);0;0;DEL PETTIROSSO;DEL PETTIROSSO;DEL PETTIROSSO;;Via Del Pettirosso;100
6659;2;1;CAPINERA (DELLA);0;0;DELLA CAPINERA;DELLA CAPINERA;DELLA CAPINERA;;Via della Capinera;100
6660;2;1;ALLODOLA (DELL');0;0;DELL'ALLODOLA;DELL'ALLODOLA;DELL'ALLODOLA;;Via dell'Allodola;100
6661;2;1;CAROZZI GIUSEPPE;0;0;GIUSEPPE CAROZZI;GIUSEPPE CAROZZI;GIUSEPPE CAROZZI;;Via Giuseppe Carozzi;100
6662;2;1;USIGNOLO (DELL');0;0;DELL'USIGNOLO;DELL'USIGNOLO;DELL'USIGNOLO;;Via dell'Usignolo;100
6663;2;1;PISA UGO;0;0;UGO PISA;UGO PISA;UGO PISA;;Via Ugo Pisa;100
6664;2;1;VAL BAVONA;0;0;VAL BAVONA;VAL BAVONA;VAL BAVONA;;Via Val Bavona;100
6665;2;1;VAL DEVERO;0;0;VAL DEVERO;VAL DEVERO;VAL DEVERO;;Via Val Devero;100
6666;2;1;VALLE ANTIGORIO;0;0;VALLE ANTIGORIO;VALLE ANTIGORIO;VALLE ANTIGORIO;;Via Valle Antigorio;100
6667;2;1;MIMOSE (DELLE);0;0;DELLE MIMOSE;DELLE MIMOSE;DELLE MIMOSE;;Via delle Mimose;100
6668;2;1;MARGHERITE (DELLE);0;0;DELLE MARGHERITE;DELLE MARGHERITE;DELLE MARGHERITE;;Via delle Margherite;100
6669;2;1;TUBEROSE (DELLE);0;0;DELLE TUBEROSE;DELLE TUBEROSE;DELLE TUBEROSE;;Via delle Tuberose;100
6670;2;1;SAINT BON SIMONE;0;0;SIMONE SAINT BON;SIMONE SAINT BON;SIMONE SAINT BON;;Via Simone Saint Bon;100
6671;2;1;BERNA;0;0;BERNA;BERNA;BERNA;;Via Berna;100
6672;2;1;INGANNI ANGELO;0;0;ANGELO INGANNI;ANGELO INGANNI;ANGELO INGANNI;;Via Angelo Inganni;100
6673;2;1;SEVEROLI FILIPPO;0;0;FILIPPO SEVEROLI;FILIPPO SEVEROLI;FILIPPO SEVEROLI;;Via Filippo Severoli;100
6674;2;1;ARZAGA;0;0;ARZAGA;ARZAGA;ARZAGA;;Via Arzaga;100
6675;2;1;SODERINI LUIGI;0;0;LUIGI SODERINI;LUIGI SODERINI;LUIGI SODERINI;;Via Luigi Soderini;100
